country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
Belize,2001,20.5,68.8,3.49,254989,873319741.8,Americas,Central America
Bolivia,2001,56.2,68.3,4.06,8496378,8539261261,Americas,South America
Brazil,2001,26.1,71.1,2.32,178419396,653149809199,Americas,South America
Canada,2001,5.3,79.5,1.54,30991344,737849972166,Americas,Northern America
Chile,2001,8.7,77.4,2.05,15358418,77750400228,Americas,South America
Colombia,2001,20.6,73.5,2.6,40988909,102048140770,Americas,South America
Costa Rica,2001,10.5,78,2.35,3996800,16118090925,Americas,Central America
Cuba,2001,6.1,76.4,1.63,11151472,31537855021,Americas,Caribbean
Dominican Republic,2001,32.5,73.4,2.86,8697127,24430811264,Americas,Caribbean
Ecuador,2001,27.4,73.4,3.03,12852753,16792401245,Americas,South America
El Salvador,2001,25.5,71.7,2.8,5844738,13358642293,Americas,Central America
Greenland,2001,NA,68,2.51,56334,1081578611,Americas,Northern America
Grenada,2001,13.3,70.3,2.51,101849,499420151.6,Americas,Caribbean
Guatemala,2001,38.5,69.3,4.72,11976725,19740527581,Americas,Central America
Guyana,2001,36.5,63.9,2.61,743163,728702948.3,Americas,South America
Haiti,2001,72.8,59.2,4.18,8692564,3626291254,Americas,Caribbean
Honduras,2001,29.4,70.6,3.88,6371304,7299040640,Americas,Central America
Jamaica,2001,18.2,74.2,2.58,2618325,9129789453,Americas,Caribbean
Mexico,2001,20.4,74.9,2.61,104239563,580513674392,Americas,Central America
Nicaragua,2001,31.2,76.2,3.14,5100750,4052872049,Americas,Central America
Panama,2001,21.4,76.7,2.8,3086887,11687233385,Americas,Central America
Paraguay,2001,26.9,74.2,3.6,5406625,7217236774,Americas,South America
Peru,2001,27.6,75.2,2.87,26261363,53404908563,Americas,South America
Puerto Rico,2001,NA,75.8,1.86,3799366,65596986166,Americas,Caribbean
St. Lucia,2001,15.1,72.1,2.22,158650,684141271,Americas,Caribbean
St. Vincent and the Grenadines,2001,19.2,69.7,2.32,107989,406289600.4,Americas,Caribbean
Suriname,2001,29.2,69.5,2.7,484210,932756301.7,Americas,South America
Trinidad and Tobago,2001,25.3,69.8,1.74,1272383,8488206226,Americas,Caribbean
United States,2001,7,76.9,2.03,285796198,10007031114616,Americas,Northern America
Uruguay,2001,14.1,74.8,2.22,3327105,21945900192,Americas,South America
Venezuela,2001,17.9,73.8,2.78,24940223,121123881199,Americas,South America
Antigua and Barbuda,2002,12.3,74.3,2.29,80030,840972692.2,Americas,Caribbean
Argentina,2002,17.1,74.3,2.38,37889443,242076212334,Americas,South America
Aruba,2002,NA,73.94,1.83,94995,1798191506,Americas,Caribbean
Bahamas,2002,12.8,70.4,1.92,309170,6669320175,Americas,Caribbean
Barbados,2002,15.3,74.6,1.79,271479,2343386639,Americas,Caribbean
Belize,2002,19.9,69.3,3.4,262202,917848110.5,Americas,Central America
Bolivia,2002,53.7,68.7,3.98,8653343,8751510220,Americas,South America
Brazil,2002,24.3,71.4,2.26,181045592,670512665737,Americas,South America
Canada,2002,5.3,79.6,1.51,31288572,759428612127,Americas,Northern America
Chile,2002,8.3,77.7,2.01,15544554,79448554863,Americas,South America
Colombia,2002,20,73.7,2.57,41572493,104603036182,Americas,South America
Costa Rica,2002,10,78.2,2.28,4063208,16585867507,Americas,Central America
Cuba,2002,5.9,76.8,1.62,11184540,31988401919,Americas,Caribbean
Dominican Republic,2002,31.8,73.5,2.84,8832286,25844917268,Americas,Caribbean
Ecuador,2002,26.5,73.6,2.98,13072056,17650754679,Americas,South America
El Salvador,2002,24.2,72.5,2.68,5874301,13671259607,Americas,Central America
Greenland,2002,NA,68.3,2.57,56525,1071074558,Americas,Northern America
Grenada,2002,13.1,70.2,2.46,102100,510116469,Americas,Caribbean
Guatemala,2002,37.1,70,4.63,12272208,20503822394,Americas,Central America
Guyana,2002,35.8,63.5,2.65,743107,736361622,Americas,South America
Haiti,2002,70.7,59.6,4.07,8834739,3617086761,Americas,Caribbean
Honduras,2002,28.2,70.7,3.78,6499001,7573072090,Americas,Central America
Jamaica,2002,17.8,74.5,2.55,2634779,9218385750,Americas,Caribbean
Mexico,2002,19.3,74.9,2.57,105578297,585312691416,Americas,Central America
Nicaragua,2002,29.8,76.3,3.05,5171736,4083427038,Americas,Central America
Panama,2002,20.9,76.9,2.78,3144728,11947728636,Americas,Central America
Paraguay,2002,26.1,74.1,3.51,5508615,7213731474,Americas,South America
Peru,2002,25.7,75.7,2.82,26601463,56085932802,Americas,South America
Puerto Rico,2002,NA,76.2,1.83,3794756,66198512904,Americas,Caribbean
St. Lucia,2002,14.9,72.3,2.15,160218,705388184.8,Americas,Caribbean
St. Vincent and the Grenadines,2002,19.2,69.7,2.27,108150,421897051.5,Americas,Caribbean
Suriname,2002,28.2,69.4,2.66,486271,977794062.8,Americas,South America
Trinidad and Tobago,2002,25.1,69.9,1.74,1277840,9168418142,Americas,Caribbean
United States,2002,6.9,77.1,2.02,288470847,10189959441124,Americas,Northern America
Uruguay,2002,13.7,75,2.21,3327770,20249041605,Americas,South America
Venezuela,2002,17.4,73.8,2.74,25399143,110397577420,Americas,South America
Antigua and Barbuda,2003,11.7,74.5,2.27,80904,883618151.9,Americas,Caribbean
Argentina,2003,16.6,74.5,2.34,38309475,263468585945,Americas,South America
Aruba,2003,NA,74.05,1.81,97015,1826396959,Americas,Caribbean
Bahamas,2003,12.7,71.1,1.88,315757,6584970307,Americas,Caribbean
Barbados,2003,15.3,74.8,1.8,272261,2390441631,Americas,Caribbean
Belize,2003,19.4,69.6,3.3,269132,1003404009,Americas,Central America
Bolivia,2003,51.2,69.3,3.9,8810420,8988793402,Americas,South America
Brazil,2003,22.5,71.7,2.2,183627339,678217761979,Americas,South America
Canada,2003,5.2,79.8,1.54,31596593,773714028802,Americas,Northern America
Chile,2003,8,77.8,1.99,15729268,82560485563,Americas,South America
Colombia,2003,19.4,74.5,2.54,42152147,108702006197,Americas,South America
Costa Rica,2003,9.5,78.4,2.2,4125970,17648111591,Americas,Central America
Cuba,2003,5.6,76.9,1.61,11214837,33201198865,Americas,Caribbean
Dominican Republic,2003,31.2,73.5,2.81,8967759,25779436894,Americas,Caribbean
Ecuador,2003,25.7,73.7,2.94,13289600,18228555753,Americas,South America
El Salvador,2003,23.1,72.6,2.58,5900929,13985703810,Americas,Central America
Greenland,2003,NA,68.5,2.37,56717,1067008473,Americas,Northern America
Grenada,2003,12.9,70.2,2.41,102371,553191297.9,Americas,Caribbean
Guatemala,2003,35.9,70.1,4.55,12573346,21022740913,Americas,Central America
Guyana,2003,35.3,63.7,2.68,742537,728959307.9,Americas,South America
Haiti,2003,68.9,59.7,3.95,8976555,3630196190,Americas,Caribbean
Honduras,2003,27.1,70.8,3.67,6626304,7917422408,Americas,Central America
Jamaica,2003,17.4,74.8,2.53,2649825,9682307282,Americas,Caribbean
Mexico,2003,18.2,74.9,2.52,106888418,593223360014,Americas,Central America
Nicaragua,2003,28.6,76.3,2.97,5240876,4186354768,Americas,Central America
Panama,2003,20.4,77,2.75,3202511,12450221829,Americas,Central America
Paraguay,2003,25.3,74.1,3.43,5607948,7490710349,Americas,South America
Peru,2003,24.1,76.2,2.77,26937737,58347474126,Americas,South America
Puerto Rico,2003,NA,76.5,1.8,3785101,66233696711,Americas,Caribbean
St. Lucia,2003,14.9,72.5,2.1,161767,719715168.7,Americas,Caribbean
St. Vincent and the Grenadines,2003,19.2,70.1,2.23,108354,434863023.5,Americas,Caribbean
Suriname,2003,27.4,69.5,2.61,487641,1036491345,Americas,South America
Trinidad and Tobago,2003,24.7,70.4,1.75,1284052,10491745686,Americas,Caribbean
United States,2003,6.8,77.3,2.05,291005482,10450068972316,Americas,Northern America
Uruguay,2003,13.3,75,2.19,3325637,20412103881,Americas,South America
Venezuela,2003,16.9,73.5,2.7,25857553,101835914043,Americas,South America
Antigua and Barbuda,2004,11,74.6,2.25,81718,945770280,Americas,Caribbean
Argentina,2004,16,75,2.31,38728778,287258675094,Americas,South America
Aruba,2004,NA,74.18,1.79,98742,NA,Americas,Caribbean
Bahamas,2004,12.7,71.7,1.86,322539,6643107971,Americas,Caribbean
Barbados,2004,15.3,74.9,1.81,273091,2478549703,Americas,Caribbean
Belize,2004,18.9,69.9,3.21,276085,1049766699,Americas,Central America
Bolivia,2004,48.8,69.8,3.81,8967740,9363922319,Americas,South America
Brazil,2004,21,72,2.14,186116363,716959543489,Americas,South America
Canada,2004,5.2,80.1,1.55,31918582,797853728386,Americas,Northern America
Chile,2004,7.9,78,1.96,15913119,87548035975,Americas,South America
Colombia,2004,18.9,74.7,2.52,42724157,114498365688,Americas,South America
Costa Rica,2004,9.2,78.7,2.13,4187039,18399824531,Americas,Central America
Cuba,2004,5.4,77,1.59,11240680,35117199825,Americas,Caribbean
Dominican Republic,2004,30.6,73.1,2.78,9102997,26117652335,Americas,Caribbean
Ecuador,2004,25,73.9,2.9,13509645,19837038478,Americas,South America
El Salvador,2004,22,72.8,2.5,5925089,14244514235,Americas,Central America
Greenland,2004,NA,68.8,2.42,56869,1095471068,Americas,Northern America
Grenada,2004,12.6,69.3,2.37,102657,517390196.5,Americas,Caribbean
Guatemala,2004,34.6,70.2,4.46,12877711,21685384121,Americas,Central America
Guyana,2004,34.8,64.2,2.71,742162,752970679.2,Americas,South America
Haiti,2004,67.2,58.6,3.85,9119182,3502448987,Americas,Caribbean
Honduras,2004,26,71,3.58,6753352,8410861673,Americas,Central America
Jamaica,2004,17.1,75,2.5,2664049,9817160112,Americas,Caribbean
Mexico,2004,17.4,75.2,2.48,108257822,617269309006,Americas,Central America
Nicaragua,2004,27.4,76.4,2.9,5309703,4408746006,Americas,Central America
Panama,2004,19.9,77.1,2.72,3260611,13386737514,Americas,Central America
Paraguay,2004,24.6,73.8,3.35,5703742,7800472023,Americas,South America
Peru,2004,22.6,76.7,2.73,27273188,61251271118,Americas,South America
Puerto Rico,2004,NA,76.5,1.78,3773183,68237156795,Americas,Caribbean
St. Lucia,2004,14.9,72.8,2.06,163462,760216630,Americas,Caribbean
St. Vincent and the Grenadines,2004,19.1,70.2,2.2,108563,463458928.9,Americas,Caribbean
Suriname,2004,26.6,69.7,2.56,489312,1126695731,Americas,South America
Trinidad and Tobago,2004,24.3,70.9,1.76,1290535,11320593595,Americas,Caribbean
United States,2004,6.9,77.6,2.06,293530886,10813707774621,Americas,Northern America
Uruguay,2004,12.8,75.3,2.17,3324096,21433558291,Americas,South America
Venezuela,2004,16.4,74.3,2.66,26314483,120458247112,Americas,South America
Antigua and Barbuda,2005,10.4,74.9,2.22,82565,985378773.4,Americas,Caribbean
Argentina,2005,15.3,75.3,2.29,39145491,313626005874,Americas,South America
Aruba,2005,NA,74.32,1.77,100031,NA,Americas,Caribbean
Bahamas,2005,12.6,71.7,1.85,329243,6868660929,Americas,Caribbean
Barbados,2005,15.1,75,1.82,274013,2557427999,Americas,Caribbean
Belize,2005,18.5,70,3.12,283279,1081553523,Americas,Central America
Bolivia,2005,46.6,70.2,3.72,9125405,9777941879,Americas,South America
Brazil,2005,19.5,72.4,2.07,188479240,739613124999,Americas,South America
Canada,2005,5.3,80.2,1.57,32256333,821941389978,Americas,Northern America
Chile,2005,7.7,78.2,1.94,16096571,91287855656,Americas,South America
Colombia,2005,18.4,75.1,2.5,43285636,119887295312,Americas,South America
Costa Rica,2005,9,79,2.07,4247843,19482907711,Americas,Central America
Cuba,2005,5.1,77.1,1.57,11261052,39050927790,Americas,Caribbean
Dominican Republic,2005,30.1,73.3,2.75,9237565,28536865195,Americas,Caribbean
Ecuador,2005,24.3,74.1,2.85,13735232,20976428515,Americas,South America
El Salvador,2005,20.9,73,2.43,5947206,14752019854,Americas,Central America
Greenland,2005,NA,69.1,2.38,56953,1117156854,Americas,Northern America
Grenada,2005,12.4,70.3,2.34,102951,579680174.8,Americas,Caribbean
Guatemala,2005,33.5,69.8,4.37,13183505,22392362924,Americas,Central America
Guyana,2005,34.4,64.4,2.74,742495,738235712.2,Americas,South America
Haiti,2005,65.6,60,3.75,9263409,3565485817,Americas,Caribbean
Honduras,2005,25,71.2,3.49,6880181,8919792791,Americas,Central America
Jamaica,2005,16.9,75.4,2.47,2677888,9918240838,Americas,Caribbean
Mexico,2005,16.7,75.1,2.45,109747906,637055457596,Americas,Central America
Nicaragua,2005,26.3,76.6,2.85,5379327,4597552925,Americas,Central America
Panama,2005,19.4,77.2,2.7,3319301,14349415139,Americas,Central America
Paraguay,2005,23.8,74,3.27,5795493,8023446451,Americas,South America
Peru,2005,21.3,77.2,2.69,27610406,65432704696,Americas,South America
Puerto Rico,2005,NA,76.6,1.75,3761143,68800856189,Americas,Caribbean
St. Lucia,2005,14.8,73.1,2.04,165407,793196038.3,Americas,Caribbean
St. Vincent and the Grenadines,2005,19.2,70.4,2.17,108749,473319264.7,Americas,Caribbean
Suriname,2005,25.8,69.9,2.52,491999,1178026322,Americas,South America
Trinidad and Tobago,2005,23.8,71.1,1.77,1296933,11973198489,Americas,Caribbean
United States,2005,6.8,77.6,2.06,296139635,11146296666995,Americas,Northern America
Uruguay,2005,12.4,75.5,2.16,3325608,23032530046,Americas,South America
Venezuela,2005,15.9,74.6,2.63,26769115,132887025220,Americas,South America
Antigua and Barbuda,2006,9.8,74.9,2.2,83467,1116207501,Americas,Caribbean
Argentina,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
Aruba,2006,NA,74.47,1.75,100830,NA,Americas,Caribbean
Bahamas,2006,12.5,72,1.86,335801,7041535773,Americas,Caribbean
Barbados,2006,14.9,75,1.82,275040,2644872132,Americas,Caribbean
Belize,2006,18,70.3,3.04,290751,1131878726,Americas,Central America
Bolivia,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
Brazil,2006,18.2,72.7,2,190698241,768867489436,Americas,South America
Canada,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
Chile,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
Colombia,2006,17.8,75.3,2.48,43835744,127916765207,Americas,South America
Costa Rica,2006,8.9,79.3,2.01,4308790,21193436187,Americas,Central America
Cuba,2006,4.9,77.3,1.55,11275199,43762736985,Americas,Caribbean
Dominican Republic,2006,29.6,73.5,2.72,9371333,31582078269,Americas,Caribbean
Ecuador,2006,23.7,74.3,2.81,13967490,21973124162,Americas,South America
El Salvador,2006,20,73.3,2.39,5967556,15329111295,Americas,Central America
Greenland,2006,NA,69.5,2.26,56958,1167082381,Americas,Northern America
Grenada,2006,12.3,70.5,2.32,103259,568497398,Americas,Caribbean
Guatemala,2006,32.3,70.2,4.28,13490041,23597025901,Americas,Central America
Guyana,2006,34.1,64.8,2.75,743705,776104320.3,Americas,South America
Haiti,2006,64.1,60.3,3.66,9409479,3645815936,Americas,Caribbean
Honduras,2006,24.1,71.4,3.41,7007029,9505547333,Americas,Central America
Jamaica,2006,16.7,75.5,2.44,2691444,10235624545,Americas,Caribbean
Mexico,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
Nicaragua,2006,25.3,76.7,2.8,5450217,4788455384,Americas,Central America
Panama,2006,19,77.2,2.67,3378600,15573098990,Americas,Central America
Paraguay,2006,23.1,74,3.19,5882797,8371707752,Americas,South America
Peru,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
Puerto Rico,2006,NA,76.8,1.73,3749653,68698523857,Americas,Caribbean
St. Lucia,2006,14.8,73.4,2.03,167656,839865385.4,Americas,Caribbean
St. Vincent and the Grenadines,2006,19.2,70.6,2.15,108908,518425049.5,Americas,Caribbean
Suriname,2006,25,70,2.48,495953,1223312567,Americas,South America
Trinidad and Tobago,2006,23.3,71.3,1.78,1303141,13553660689,Americas,Caribbean
United States,2006,6.7,77.8,2.11,298860519,11442690235793,Americas,Northern America
Uruguay,2006,12,75.7,2.14,3331041,23976536117,Americas,South America
Venezuela,2006,15.4,74.5,2.6,27221228,146005830495,Americas,South America
Antigua and Barbuda,2007,9.2,75.3,2.18,84397,1009354032,Americas,Caribbean
Argentina,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
Aruba,2007,NA,74.62,1.74,101218,NA,Americas,Caribbean
Bahamas,2007,12.2,71.8,1.88,342259,7143393152,Americas,Caribbean
Barbados,2007,14.5,75.1,1.83,276154,2657506213,Americas,Caribbean
Belize,2007,17.6,70.6,2.97,298403,1147050000,Americas,Central America
Bolivia,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
Brazil,2007,17.1,73,1.94,192784521,815703390474,Americas,South America
Canada,2007,5.1,80.6,1.66,32982275,863738436331,Americas,Northern America
Chile,2007,7.6,78.3,1.9,16462701,101465571562,Americas,South America
Colombia,2007,17.3,75.9,2.45,44374647,136743824883,Americas,South America
Costa Rica,2007,8.9,79.6,1.95,4369465,22875207933,Americas,Central America
Cuba,2007,4.8,77.5,1.52,11284043,46940846885,Americas,Caribbean
Dominican Republic,2007,29.1,73.7,2.69,9504336,34258540899,Americas,Caribbean
Ecuador,2007,23.1,74.5,2.77,14205479,22420870170,Americas,South America
El Salvador,2007,19.2,73.5,2.35,5986414,15917713172,Americas,Central America
Greenland,2007,NA,70,2.3,56896,1231424330,Americas,Northern America
Grenada,2007,12.1,70.7,2.3,103587,604222784.9,Americas,Caribbean
Guatemala,2007,31.2,71,4.2,13797629,25084585160,Americas,Central America
Guyana,2007,33.9,64.9,2.75,745638,830589276.3,Americas,South America
Haiti,2007,62.7,60.8,3.58,9556958,3767705735,Americas,Caribbean
Honduras,2007,23.2,71.6,3.34,7133737,10093784782,Americas,Central America
Jamaica,2007,16.5,75.3,2.41,2704606,10297038292,Americas,Caribbean
Mexico,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
Nicaragua,2007,24.4,76.8,2.76,5522119,4962899553,Americas,Central America
Panama,2007,18.5,77.3,2.64,3438398,17459415719,Americas,Central America
Paraguay,2007,22.4,74,3.12,5966160,8937744399,Americas,South America
Peru,2007,19,77.9,2.61,28292768,76775759558,Americas,South America
Puerto Rico,2007,NA,76.9,1.71,3738549,67026665310,Americas,Caribbean
St. Lucia,2007,14.6,73.7,2.02,170146,849688217.9,Americas,Caribbean
St. Vincent and the Grenadines,2007,19.2,70.8,2.13,109049,534605272.2,Americas,Caribbean
Suriname,2007,24.3,70.1,2.44,500953,1285842040,Americas,South America
Trinidad and Tobago,2007,22.8,71.5,1.79,1309260,14204236402,Americas,Caribbean
United States,2007,6.6,78.1,2.12,301655953,11660926745593,Americas,Northern America
Uruguay,2007,11.5,75.7,2.12,3339750,25544963828,Americas,South America
Venezuela,2007,15,74.4,2.56,27670659,158786565932,Americas,South America
Antigua and Barbuda,2008,8.8,75.5,2.16,85350,1024206417,Americas,Caribbean
Argentina,2008,13.7,75.4,2.24,40381860,394594682115,Americas,South America
Aruba,2008,NA,74.77,1.73,101342,NA,Americas,Caribbean
Bahamas,2008,11.9,72.2,1.89,348587,6977385178,Americas,Caribbean
Barbados,2008,14.2,75.3,1.83,277315,2662289725,Americas,Caribbean
Belize,2008,17.2,70.7,2.91,306165,1187100524,Americas,Central America
Bolivia,2008,40.2,71.2,3.48,9599916,11373495913,Americas,South America
Brazil,2008,16.2,73.2,1.9,194769696,857885609996,Americas,South America
Canada,2008,5,80.8,1.68,33363256,869687235058,Americas,Northern America
Chile,2008,7.6,78.5,1.89,16645940,104806280194,Americas,South America
Colombia,2008,16.9,76.2,2.43,44901660,141593861545,Americas,South America
Costa Rica,2008,8.9,79.8,1.91,4429506,23497907525,Americas,Central America
Cuba,2008,4.7,77.6,1.5,11290239,48873320833,Americas,Caribbean
Dominican Republic,2008,28.7,74.1,2.65,9636491,36059049713,Americas,Caribbean
Ecuador,2008,22.5,74.7,2.73,14447600,24044518482,Americas,South America
El Salvador,2008,18.4,73.7,2.32,6004199,16120541019,Americas,Central America
Greenland,2008,NA,70.3,2.25,56788,1235683939,Americas,Northern America
Grenada,2008,12,70.8,2.28,103934,614414707.2,Americas,Caribbean
Guatemala,2008,30.2,71.2,4.12,14106687,25907634307,Americas,Central America
Guyana,2008,33.8,65,2.74,748096,847007094.8,Americas,South America
Haiti,2008,61.3,61,3.5,9705130,3799503074,Americas,Caribbean
Honduras,2008,22.3,71.8,3.27,7259470,10520914743,Americas,Central America
Jamaica,2008,16.2,75.1,2.39,2717344,10121988641,Americas,Caribbean
Mexico,2008,15.4,75.4,2.35,114972821,699939486221,Americas,Central America
Nicaragua,2008,23.5,77,2.72,5594524,5099835101,Americas,Central America
Panama,2008,18,77.3,2.61,3498679,19225857623,Americas,Central America
Paraguay,2008,21.7,74,3.06,6047131,9458532785,Americas,South America
Peru,2008,18,78.2,2.58,28642048,84302372402,Americas,South America
Puerto Rico,2008,NA,77,1.69,3728126,65768976160,Americas,Caribbean
St. Lucia,2008,14.5,74.1,2.01,172729,895572648.6,Americas,Caribbean
St. Vincent and the Grenadines,2008,19,70.9,2.11,109165,531422080.4,Americas,Caribbean
Suriname,2008,23.5,70.2,2.41,506657,1339119703,Americas,South America
Trinidad and Tobago,2008,22.2,71.7,1.8,1315372,14587750785,Americas,Caribbean
United States,2008,6.5,78.3,2.07,304473143,11619053724200,Americas,Northern America
Uruguay,2008,11.2,76,2.11,3350832,27378107386,Americas,South America
Venezuela,2008,14.7,74.2,2.53,28116716,167167089250,Americas,South America
Antigua and Barbuda,2009,8.2,75.7,2.15,86300,918245274.1,Americas,Caribbean
Argentina,2009,13.4,75.6,2.23,40798641,397949689763,Americas,South America
Aruba,2009,NA,74.92,1.71,101416,NA,Americas,Caribbean
Bahamas,2009,11.7,72.7,1.9,354780,6638286665,Americas,Caribbean
Barbados,2009,13.9,75.3,1.84,278466,2521188369,Americas,Caribbean
Belize,2009,16.7,70.9,2.85,313925,1187100524,Americas,Central America
Bolivia,2009,38.4,71.6,3.41,9758799,11755304106,Americas,South America
Brazil,2009,15.4,73.4,1.86,196701298,855069617297,Americas,South America
Canada,2009,5,81.1,1.67,33746559,845598914757,Americas,Northern America
Chile,2009,7.5,78.5,1.87,16829957,103720034589,Americas,South America
Colombia,2009,16.4,76.2,2.41,45416276,143932353897,Americas,South America
Costa Rica,2009,8.9,79.8,1.87,4488261,23261376837,Americas,Central America
Cuba,2009,4.7,77.7,1.48,11297442,49581552318,Americas,Caribbean
Dominican Republic,2009,28.3,74.3,2.62,9767737,37304548928,Americas,Caribbean
Ecuador,2009,21.9,74.9,2.69,14691310,24131528013,Americas,South America
El Salvador,2009,17.7,73.8,2.29,6021368,15615477008,Americas,Central America
Greenland,2009,NA,70.6,2.36,56663,1168808893,Americas,Northern America
Grenada,2009,12,70.9,2.26,104298,579518270.6,Americas,Caribbean
Guatemala,2009,29.3,70.9,4.04,14418033,26043918245,Americas,Central America
Guyana,2009,33.7,65.3,2.72,750749,875116076.9,Americas,South America
Haiti,2009,60,61.7,3.42,9852953,3908841292,Americas,Caribbean
Honduras,2009,21.4,71.9,3.21,7383098,10296774094,Americas,Central America
Jamaica,2009,15.9,74.8,2.36,2729575,9858816937,Americas,Caribbean
Mexico,2009,15,75.3,2.31,116815612,656259080283,Americas,Central America
Nicaragua,2009,22.7,77.1,2.68,5666595,5024905086,Americas,Central America
Panama,2009,17.5,77.3,2.58,3559401,19840254426,Americas,Central America
Paraguay,2009,21,74,3.01,6127847,9094701457,Americas,South America
Peru,2009,17.1,78.2,2.55,29001563,85006410418,Americas,South America
Puerto Rico,2009,NA,77.1,1.68,3718473,64272661028,Americas,Caribbean
St. Lucia,2009,14.3,74.3,2,175196,743962494.3,Americas,Caribbean
St. Vincent and the Grenadines,2009,18.8,71.1,2.09,109255,519211092.6,Americas,Caribbean
Suriname,2009,22.7,70.5,2.37,512522,1379476735,Americas,South America
Trinidad and Tobago,2009,21.6,71.8,1.8,1321624,14106355009,Americas,Caribbean
United States,2009,6.4,78.5,2,307231961,11209194913112,Americas,Northern America
Uruguay,2009,11,76.2,2.09,3362761,28040043322,Americas,South America
Venezuela,2009,14.5,74.4,2.5,28558607,161813893109,Americas,South America
Antigua and Barbuda,2010,7.7,75.8,2.13,87233,836686777.1,Americas,Caribbean
Argentina,2010,13,75.8,2.22,41222875,434405530244,Americas,South America
Aruba,2010,NA,75.06,1.7,101597,NA,Americas,Caribbean
Bahamas,2010,11.4,72.7,1.9,360830,6650151639,Americas,Caribbean
Barbados,2010,13.6,75.2,1.84,279566,NA,Americas,Caribbean
Belize,2010,16.3,71.2,2.8,321609,1221526439,Americas,Central America
Bolivia,2010,36.8,71.8,3.36,9918245,12240412986,Americas,South America
Brazil,2010,14.8,73.6,1.84,198614208,919487274118,Americas,South America
Canada,2010,4.9,81.3,1.63,34126173,872784483603,Americas,Northern America
Chile,2010,7.6,78.5,1.86,17015048,110041983987,Americas,South America
Colombia,2010,15.9,76.4,2.38,45918101,149691353901,Americas,South America
Costa Rica,2010,8.9,79.8,1.85,4545273,24349981201,Americas,Central America
Cuba,2010,4.9,77.8,1.47,11308133,50605230812,Americas,Caribbean
Dominican Republic,2010,27.9,74.4,2.58,9897983,40196106908,Americas,Caribbean
Ecuador,2010,21.3,75.1,2.66,14934692,24995823420,Americas,South America
El Salvador,2010,17.1,74.1,2.26,6038306,15828594488,Americas,Central America
Greenland,2010,NA,70.8,2.2,56546,NA,Americas,Northern America
Grenada,2010,11.9,71,2.24,104677,572168317.4,Americas,Caribbean
Guatemala,2010,28.4,71.2,3.97,14732261,26801786950,Americas,Central America
Guyana,2010,33.5,65.5,2.68,753362,913366257.9,Americas,South America
Haiti,2010,85.5,32.2,3.35,9999617,3697137957,Americas,Caribbean
Honduras,2010,20.7,72,3.15,7503875,10582329897,Americas,Central America
Jamaica,2010,15.5,74.8,2.33,2741253,9799664035,Americas,Caribbean
Mexico,2010,14.4,75.4,2.28,118617542,692479257709,Americas,Central America
Nicaragua,2010,22,77.2,2.63,5737722,5250044048,Americas,Central America
Panama,2010,17,77.3,2.55,3620506,21486310530,Americas,Central America
Paraguay,2010,20.4,74,2.97,6209877,10463076859,Americas,South America
Peru,2010,16.3,78.4,2.51,29373644,92506872121,Americas,South America
Puerto Rico,2010,NA,77.1,1.66,3709671,62940362095,Americas,Caribbean
St. Lucia,2010,14.1,74.5,1.98,177397,776681179.1,Americas,Caribbean
St. Vincent and the Grenadines,2010,18.6,71.1,2.07,109316,509682321.6,Americas,Caribbean
Suriname,2010,22.1,70.7,2.35,518141,1436104191,Americas,South America
Trinidad and Tobago,2010,21,71.8,1.8,1328095,14103533738,Americas,Caribbean
United States,2010,6.3,78.8,1.93,309876170,11547905073444,Americas,Northern America
Uruguay,2010,10.6,76.2,2.08,3374414,30534154733,Americas,South America
Venezuela,2010,14.3,74.9,2.47,28995745,159404822025,Americas,South America
Antigua and Barbuda,2011,7.2,75.9,2.12,88152,801787943.1,Americas,Caribbean
Argentina,2011,12.7,76,2.2,41655616,472935255184,Americas,South America
Aruba,2011,NA,75.19,1.69,101936,NA,Americas,Caribbean
Bahamas,2011,11.1,72.6,1.9,366711,6758471902,Americas,Caribbean
Barbados,2011,13.3,75.2,1.84,280602,NA,Americas,Caribbean
Belize,2011,15.9,71.2,2.76,329193,1245956968,Americas,Central America
Bolivia,2011,35.3,72.1,3.31,10078238,12863340654,Americas,South America
Brazil,2011,14.4,73.8,1.82,200517584,944612348874,Americas,South America
Canada,2011,4.7,81.6,1.61,34499905,894251850391,Americas,Northern America
Chile,2011,7.5,78.9,1.84,17201305,116631547327,Americas,South America
Colombia,2011,15.4,77,2.35,46406446,158566346502,Americas,South America
Costa Rica,2011,8.8,79.9,1.83,4600487,25363904537,Americas,Central America
Cuba,2011,4.8,77.9,1.46,11323570,NA,Americas,Caribbean
Dominican Republic,2011,27.5,74.6,2.55,10027140,41998064066,Americas,Caribbean
Ecuador,2011,20.7,75.3,2.62,15177280,26195622944,Americas,South America
