country,year,infant_mortality,life_expectancy,fertility,population,gdp,continent,region
Uzbekistan,1989,59.5,67.96,4.27,20052259,13822492517,Asia,Central Asia
West Bank and Gaza,1989,37.2,71.36,6.51,2019486,NA,Asia,Western Asia
Vietnam,1989,37.7,69,3.68,66757401,14289121788,Asia,South-Eastern Asia
Yemen,1989,91.2,58.08,8.81,11426912,NA,Asia,Western Asia
Armenia,1990,42.5,70.1,2.54,3544695,2819375629,Asia,Western Asia
Azerbaijan,1990,75.5,65.6,2.97,7216503,8954048116,Asia,Western Asia
Bahrain,1990,19.5,71.8,3.74,495944,4646905411,Asia,Western Asia
Bangladesh,1990,99.7,57.9,4.55,105983136,29489968538,Asia,Southern Asia
Bhutan,1990,93.3,61.4,5.64,535505,259814622.2,Asia,Southern Asia
Brunei,1990,9.4,73.8,3.53,256939,4809288783,Asia,South-Eastern Asia
Cambodia,1990,85.4,57.6,5.62,9008856,NA,Asia,South-Eastern Asia
China,1990,42.1,66.7,2.43,1154605773,444598557323,Asia,Eastern Asia
Cyprus,1990,9.9,76.8,2.41,766611,6194334045,Asia,Western Asia
Georgia,1990,40.8,69.9,2.18,5460309,8151514860,Asia,Western Asia
"Hong Kong, China",1990,NA,77.52,1.3,5794034,115162785888,Asia,Eastern Asia
India,1990,88.3,58.2,3.88,870601776,276490686996,Asia,Southern Asia
Indonesia,1990,62.2,64,3.12,181436821,109150506063,Asia,South-Eastern Asia
Iran,1990,44.6,66,4.82,56169196,70293760715,Asia,Southern Asia
Iraq,1990,42.3,65.7,5.88,17478455,NA,Asia,Western Asia
Israel,1990,9.7,76.7,3,4499161,71217325346,Asia,Western Asia
Japan,1990,4.6,79,1.57,122249285,4229500970111,Asia,Eastern Asia
Jordan,1990,30,71.5,5.54,3358453,5128680653,Asia,Western Asia
Kazakhstan,1990,44.7,68,2.84,16530027,26348276737,Asia,Central Asia
South Korea,1990,6.1,71.8,1.61,42972254,295601777215,Asia,Eastern Asia
Kuwait,1990,15.3,77.2,2.36,2058832,NA,Asia,Western Asia
Kyrgyz Republic,1990,54.1,66,3.86,4394502,2056603836,Asia,Central Asia
Lao,1990,111.1,51.5,6.15,4247839,950814576.1,Asia,South-Eastern Asia
Lebanon,1990,26.9,69.3,3,2703019,9041858848,Asia,Western Asia
"Macao, China",1990,NA,75.36,1.69,359735,4688359395,Asia,Eastern Asia
Malaysia,1990,14.3,71.8,3.52,18211097,47206007492,Asia,South-Eastern Asia
Maldives,1990,68.2,66,6.1,223179,NA,Asia,Southern Asia
Mongolia,1990,76.9,62.3,4.05,2184145,1139772298,Asia,Eastern Asia
Nepal,1990,97.7,58.4,5.17,18741688,3375944079,Asia,Southern Asia
Oman,1990,32,72.1,7.16,1812159,12652625161,Asia,Western Asia
Pakistan,1990,106.1,62.1,6.02,107607639,50248972481,Asia,Southern Asia
Philippines,1990,40.8,67.6,4.32,61947340,61098682100,Asia,South-Eastern Asia
Qatar,1990,17.8,74.5,4.02,476478,NA,Asia,Western Asia
Saudi Arabia,1990,35.5,73.9,5.84,16361453,144127803750,Asia,Western Asia
Singapore,1990,6.2,74.9,1.83,3016400,48105739109,Asia,South-Eastern Asia
Sri Lanka,1990,18.1,70.5,2.48,17330817,9821725438,Asia,Southern Asia
Syria,1990,30.4,70.5,5.31,12451539,11771295229,Asia,Western Asia
Tajikistan,1990,85,65.3,5.18,5297286,2259516651,Asia,Central Asia
Thailand,1990,30.3,71,2.11,56582824,79359850156,Asia,South-Eastern Asia
Timor-Leste,1990,132,58.5,5.34,740231,NA,Asia,South-Eastern Asia
Turkey,1990,55.8,68.1,3.08,53994605,186641240190,Asia,Western Asia
Turkmenistan,1990,72.5,63.9,4.35,3668000,3820910722,Asia,Central Asia
United Arab Emirates,1990,14.1,70.6,4.39,1811458,66192081450,Asia,Western Asia
Uzbekistan,1990,58.8,67.8,4.18,20515248,14043652397,Asia,Central Asia
West Bank and Gaza,1990,35.6,71.8,6.53,2101156,NA,Asia,Western Asia
Vietnam,1990,36.6,69.3,3.56,68209604,15017998194,Asia,South-Eastern Asia
Yemen,1990,88.7,58.5,8.67,11961099,5553970146,Asia,Western Asia
Armenia,1991,40.6,69.7,2.48,3511912,2489508723,Asia,Western Asia
Azerbaijan,1991,75.7,65.3,2.94,7332519,8891369779,Asia,Western Asia
Bahrain,1991,19.3,72,3.6,509654,5168752875,Asia,Western Asia
Bangladesh,1991,95.8,56.4,4.37,108509679,30474743435,Asia,Southern Asia
Bhutan,1991,89.6,61.9,5.43,534678,272535249.1,Asia,Southern Asia
Brunei,1991,9.2,73.8,3.44,264365,4960586183,Asia,South-Eastern Asia
Cambodia,1991,85.5,57.9,5.44,9323607,NA,Asia,South-Eastern Asia
China,1991,41.8,67,2.28,1172327831,485501624597,Asia,Eastern Asia
Cyprus,1991,9.7,76.4,2.38,783138,6240141145,Asia,Western Asia
Georgia,1991,40.4,69.9,2.13,5418449,6431545205,Asia,Western Asia
"Hong Kong, China",1991,NA,77.77,1.26,5857335,121720768667,Asia,Eastern Asia
India,1991,86.1,58.5,3.79,888513869,279412727485,Asia,Southern Asia
Indonesia,1991,59.8,64.5,3.02,184614740,118895240736,Asia,South-Eastern Asia
Iran,1991,42.6,67.8,4.48,57288039,79146807858,Asia,Southern Asia
Iraq,1991,41.6,63.9,5.79,17952909,NA,Asia,Western Asia
Israel,1991,9.2,76.5,2.97,4641600,76700617160,Asia,Western Asia
Japan,1991,4.5,79.1,1.54,122702527,4370103995432,Asia,Eastern Asia
Jordan,1991,29.1,71.9,5.35,3538663,5222222628,Asia,Western Asia
Kazakhstan,1991,44.5,67.6,2.73,16514269,23449966296,Asia,Central Asia
South Korea,1991,5.8,72.2,1.63,43358716,323368202011,Asia,Eastern Asia
Kuwait,1991,15.3,64.4,2.2,2007110,NA,Asia,Western Asia
Kyrgyz Republic,1991,53.8,65.9,3.77,4441780,1895138516,Asia,Central Asia
Lao,1991,108.6,52,6.06,4371549,991666929.4,Asia,South-Eastern Asia
Lebanon,1991,25.8,71.9,2.92,2752473,12495913043,Asia,Western Asia
"Macao, China",1991,NA,75.61,1.59,369484,4861828692,Asia,Eastern Asia
Malaysia,1991,13.6,72,3.49,18709835,51712040356,Asia,South-Eastern Asia
Maldives,1991,65.3,66.7,5.78,229686,NA,Asia,Southern Asia
Mongolia,1991,73.8,62.3,3.75,2217920,1040685684,Asia,Eastern Asia
Nepal,1991,93.2,59.1,5.09,19237322,3590929275,Asia,Southern Asia
Oman,1991,29.3,72.5,6.83,1892345,13421155507,Asia,Western Asia
Pakistan,1991,104.3,62.2,5.9,110634399,52792358269,Asia,Southern Asia
Philippines,1991,39,67.9,4.25,63509940,60745327250,Asia,South-Eastern Asia
Qatar,1991,16.7,74.4,3.89,485114,NA,Asia,Western Asia
Saudi Arabia,1991,32.8,74.3,5.69,16890555,157248891087,Asia,Western Asia
Singapore,1991,5.5,75.6,1.73,3100091,51225740433,Asia,South-Eastern Asia
Sri Lanka,1991,18.1,71.3,2.43,17540762,10273524808,Asia,Southern Asia
Syria,1991,29.2,71,5.11,12817578,12701377130,Asia,Western Asia
Tajikistan,1991,86.9,65.3,5.07,5417554,2099090969,Asia,Central Asia
Thailand,1991,28.8,71,2.06,57225972,86151673510,Asia,South-Eastern Asia
Timor-Leste,1991,126.8,59.2,5.47,764884,NA,Asia,South-Eastern Asia
Turkey,1991,53.1,68.5,2.99,54909508,187985577937,Asia,Western Asia
Turkmenistan,1991,72,63.5,4.22,3772350,3641327918,Asia,Central Asia
United Arab Emirates,1991,13.4,70.8,4.19,1913190,66761387589,Asia,Western Asia
Uzbekistan,1991,58.5,67.6,4.06,20970307,13974557627,Asia,Central Asia
West Bank and Gaza,1991,34.1,72,6.55,2190716,NA,Asia,Western Asia
Vietnam,1991,35.4,69.6,3.42,69670620,15913197628,Asia,South-Eastern Asia
Yemen,1991,86.4,58.9,8.5,12571240,5903508918,Asia,Western Asia
Armenia,1992,38.8,68.8,2.4,3449497,1448894008,Asia,Western Asia
Azerbaijan,1992,76,63.7,2.88,7450920,6881920209,Asia,Western Asia
Bahrain,1992,18.7,72.1,3.47,522748,5514542261,Asia,Western Asia
Bangladesh,1992,92.1,59.7,4.2,110987459,32010406325,Asia,Southern Asia
Bhutan,1992,85.9,62.4,5.22,528085,278212050.4,Asia,Southern Asia
Brunei,1992,9,74,3.32,271989,5196639649,Asia,South-Eastern Asia
Cambodia,1992,85.7,58.2,5.24,9659238,NA,Asia,South-Eastern Asia
China,1992,41.2,67.2,2.11,1188450231,554442855290,Asia,Eastern Asia
Cyprus,1992,9.3,76.7,2.34,800660,6826714413,Asia,Western Asia
Georgia,1992,40,69.4,2.08,5345624,3543781426,Asia,Western Asia
"Hong Kong, China",1992,NA,78.01,1.22,5914576,129137305745,Asia,Eastern Asia
India,1992,83.9,58.8,3.71,906461358,294731239741,Asia,Southern Asia
Indonesia,1992,57.4,64.9,2.93,187762097,127480073500,Asia,South-Eastern Asia
Iran,1992,40.8,68.5,4.14,58130099,82511394661,Asia,Southern Asia
Iraq,1992,40.8,65.4,5.7,18468521,NA,Asia,Western Asia
Israel,1992,8.7,76.3,2.95,4806983,81017170729,Asia,Western Asia
Japan,1992,4.4,79.3,1.5,123180357,4405896452016,Asia,Eastern Asia
Jordan,1992,28.3,72.2,5.17,3743944,6196942169,Asia,Western Asia
Kazakhstan,1992,44.7,67.1,2.61,16433379,22207118082,Asia,Central Asia
South Korea,1992,5.5,72.7,1.65,43708170,342368324538,Asia,Eastern Asia
Kuwait,1992,14,80,2.14,1909096,22530088649,Asia,Western Asia
Kyrgyz Republic,1992,53.6,65.6,3.66,4477038,1631928246,Asia,Central Asia
Lao,1992,105.9,52.4,5.93,4496971,1046802200,Asia,South-Eastern Asia
Lebanon,1992,24.7,72.2,2.84,2821868,13058221252,Asia,Western Asia
"Macao, China",1992,NA,75.86,1.49,377799,5508451908,Asia,Eastern Asia
Malaysia,1992,13,72.2,3.45,19204700,56306715078,Asia,South-Eastern Asia
Maldives,1992,62.5,67.3,5.46,236053,NA,Asia,Southern Asia
Mongolia,1992,70.7,62.2,3.45,2243506,944354970.2,Asia,Eastern Asia
Nepal,1992,88.9,60,5,19765570,3738387432,Asia,Southern Asia
Oman,1992,26.8,72.9,6.47,1979914,14550395886,Asia,Western Asia
Pakistan,1992,102.5,62.1,5.77,113616165,56860483455,Asia,Southern Asia
Philippines,1992,37.3,68.2,4.18,65078901,60950405317,Asia,South-Eastern Asia
Qatar,1992,15.6,74.5,3.8,489668,NA,Asia,Western Asia
Saudi Arabia,1992,30.3,74.6,5.52,17398523,164527237655,Asia,Western Asia
Singapore,1992,5,76,1.72,3193042,54827446525,Asia,South-Eastern Asia
Sri Lanka,1992,18.2,72,2.39,17741793,10725559900,Asia,Southern Asia
Syria,1992,28,71.8,4.93,13186187,14412295022,Asia,Western Asia
Tajikistan,1992,90.1,62.6,4.95,5523207,1490354588,Asia,Central Asia
Thailand,1992,27.3,70.9,2,57761574,93115648058,Asia,South-Eastern Asia
Timor-Leste,1992,121.7,59.9,5.65,792846,NA,Asia,South-Eastern Asia
Turkey,1992,50.5,69.2,2.91,55811134,197451845376,Asia,Western Asia
Turkmenistan,1992,71.9,63.5,4.07,3881973,3448337538,Asia,Central Asia
United Arab Emirates,1992,12.8,71.1,3.99,2019014,68994519208,Asia,Western Asia
Uzbekistan,1992,58.4,67.3,3.93,21416399,12409407173,Asia,Central Asia
West Bank and Gaza,1992,32.7,72.4,6.54,2287375,NA,Asia,Western Asia
Vietnam,1992,34.3,69.8,3.26,71129537,17289060247,Asia,South-Eastern Asia
Yemen,1992,84.4,59.3,8.31,13245003,6388045205,Asia,Western Asia
Armenia,1993,37,68.3,2.3,3369673,1321391353,Asia,Western Asia
Azerbaijan,1993,76.2,64,2.8,7567156,5292196641,Asia,Western Asia
Bahrain,1993,17.9,72.5,3.34,535692,6224264259,Asia,Western Asia
Bangladesh,1993,88.3,60.5,4.03,113442354,33474682526,Asia,Southern Asia
Bhutan,1993,82.4,62.8,5,518847,287093618.7,Asia,Southern Asia
Brunei,1993,8.8,74.2,3.2,279717,5212467261,Asia,South-Eastern Asia
Cambodia,1993,86.2,58.1,5.03,10007092,2211084362,Asia,South-Eastern Asia
China,1993,40.2,67.5,1.95,1202982955,632064855030,Asia,Eastern Asia
Cyprus,1993,8.9,76.8,2.28,818814,6874501414,Asia,Western Asia
Georgia,1993,39.5,69.2,2.01,5252850,2505453416,Asia,Western Asia
"Hong Kong, China",1993,NA,78.25,1.17,5974379,136941292226,Asia,Eastern Asia
India,1993,81.7,59.1,3.63,924475633,308733261390,Asia,Southern Asia
Indonesia,1993,55.1,65.3,2.84,190873248,136727574167,Asia,South-Eastern Asia
Iran,1993,39.2,69.1,3.81,58811858,81211188534,Asia,Southern Asia
Iraq,1993,40.2,65.4,5.61,19021967,NA,Asia,Western Asia
Israel,1993,8.2,76.9,2.94,4985652,85519191328,Asia,Western Asia
Japan,1993,4.3,79.4,1.47,123658854,4413433298311,Asia,Eastern Asia
Jordan,1993,27.5,72.2,5,3957221,6483917244,Asia,Western Asia
Kazakhstan,1993,44.9,65.3,2.48,16297681,20164063219,Asia,Central Asia
South Korea,1993,5.2,73.1,1.66,44031222,363368459962,Asia,Eastern Asia
Kuwait,1993,13.5,78.7,2.18,1791511,30188171187,Asia,Western Asia
Kyrgyz Republic,1993,53.3,65.3,3.55,4507565,1379643162,Asia,Central Asia
Lao,1993,103.1,52.8,5.78,4621685,1108694972,Asia,South-Eastern Asia
Lebanon,1993,23.7,72.5,2.77,2900862,13972031151,Asia,Western Asia
"Macao, China",1993,NA,76.1,1.39,385041,5794891408,Asia,Eastern Asia
Malaysia,1993,12.4,72.4,3.42,19700762,61878234603,Asia,South-Eastern Asia
Maldives,1993,59.5,67.9,5.15,242252,NA,Asia,Southern Asia
Mongolia,1993,67.8,62,3.18,2263204,914430329.7,Asia,Eastern Asia
Nepal,1993,84.7,60.2,4.91,20312687,3882309741,Asia,Southern Asia
Oman,1993,24.5,73.3,6.1,2066264,15429670541,Asia,Western Asia
Pakistan,1993,100.7,62,5.63,116579605,57859947294,Asia,Southern Asia
Philippines,1993,35.9,68.3,4.11,66654954,62240303121,Asia,South-Eastern Asia
Qatar,1993,14.7,74.5,3.72,492120,NA,Asia,Western Asia
Saudi Arabia,1993,28.2,74.9,5.35,17890529,164570123593,Asia,Western Asia
Singapore,1993,4.6,76.2,1.74,3291280,61121397323,Asia,South-Eastern Asia
Sri Lanka,1993,18,72.9,2.35,17929772,11465623533,Asia,Southern Asia
Syria,1993,26.8,72,4.76,13559642,15158705922,Asia,Western Asia
Tajikistan,1993,93,64.2,4.83,5616797,1245936435,Asia,Central Asia
Thailand,1993,26,70.8,1.96,58237672,100798662359,Asia,South-Eastern Asia
Timor-Leste,1993,116.7,60.6,5.87,820471,NA,Asia,South-Eastern Asia
Turkey,1993,48,69.7,2.84,56707454,212559409689,Asia,Western Asia
Turkmenistan,1993,71.9,63.5,3.9,3991917,3103503785,Asia,Central Asia
United Arab Emirates,1993,12.2,71.3,3.78,2127863,69864671839,Asia,Western Asia
Uzbekistan,1993,58.1,67,3.78,21852080,12123990808,Asia,Central Asia
West Bank and Gaza,1993,31.5,72.8,6.49,2391070,NA,Asia,Western Asia
Vietnam,1993,33.1,70.1,3.07,72558986,18684759514,Asia,South-Eastern Asia
Yemen,1993,82.7,59.6,8.09,13948118,6643692625,Asia,Western Asia
Armenia,1994,35.3,68.6,2.18,3289943,1392746523,Asia,Western Asia
Azerbaijan,1994,76.1,63.5,2.69,7675128,4249633903,Asia,Western Asia
Bahrain,1994,16.8,72.9,3.21,549151,6208703536,Asia,Western Asia
Bangladesh,1994,84.6,61.2,3.88,115913710,34842024065,Asia,Southern Asia
Bhutan,1994,78.8,63.1,4.8,511382,297172075,Asia,Southern Asia
Brunei,1994,8.5,74.4,3.06,287423,5376420034,Asia,South-Eastern Asia
Cambodia,1994,86.9,58,4.83,10355253,2412281198,Asia,South-Eastern Asia
China,1994,39,67.9,1.81,1216067023,714865351039,Asia,Eastern Asia
Cyprus,1994,8.4,76.4,2.21,837166,7280096997,Asia,Western Asia
Georgia,1994,38.9,70.2,1.95,5156079,2244886381,Asia,Western Asia
"Hong Kong, China",1994,NA,78.48,1.11,6048585,145176003184,Asia,Eastern Asia
India,1994,79.6,59.5,3.55,942604211,329291574837,Asia,Southern Asia
Indonesia,1994,52.9,65.7,2.76,193939912,147036924428,Asia,South-Eastern Asia
Iran,1994,37.7,69.6,3.49,59501292,80926500190,Asia,Southern Asia
Iraq,1994,39.5,65.4,5.51,19606895,NA,Asia,Western Asia
Israel,1994,7.6,77.1,2.93,5163901,91447232751,Asia,Western Asia
Japan,1994,4.3,79.8,1.44,124101546,4451546748078,Asia,Eastern Asia
Jordan,1994,26.8,72.4,4.83,4154813,6807206799,Asia,Western Asia
Kazakhstan,1994,45,64.6,2.36,16123445,17623391253,Asia,Central Asia
South Korea,1994,5,73.6,1.65,44342530,394387463572,Asia,Eastern Asia
Kuwait,1994,13.1,77.6,2.3,1691891,32734895321,Asia,Western Asia
Kyrgyz Republic,1994,52.6,65,3.43,4543602,1102539641,Asia,Central Asia
Lao,1994,100.2,53.2,5.6,4742685,1199153601,Asia,South-Eastern Asia
Lebanon,1994,22.7,73,2.69,2974647,15090233489,Asia,Western Asia
"Macao, China",1994,NA,76.33,1.31,391783,6044071738,Asia,Eastern Asia
Malaysia,1994,11.9,72.4,3.39,20205992,67578484058,Asia,South-Eastern Asia
Maldives,1994,56.5,68.6,4.85,248263,NA,Asia,Southern Asia
Mongolia,1994,65,62,2.94,2280495,933947772.4,Asia,Eastern Asia
Nepal,1994,80.7,61,4.82,20859421,4201280414,Asia,Southern Asia
Oman,1994,22.5,73.6,5.72,2139539,16027689808,Asia,Western Asia
Pakistan,1994,98.9,61.9,5.5,119564925,60022413964,Asia,Southern Asia
Philippines,1994,34.6,68.6,4.06,68240134,64971173187,Asia,South-Eastern Asia
Qatar,1994,13.9,74.4,3.65,495179,NA,Asia,Western Asia
Saudi Arabia,1994,26.4,75.1,5.17,18373412,165665432008,Asia,Western Asia
Singapore,1994,4.3,76.3,1.71,3389119,67585023753,Asia,South-Eastern Asia
Sri Lanka,1994,17.7,72.8,2.32,18099591,12107698451,Asia,Southern Asia
Syria,1994,25.7,72.3,4.62,13941025,16318792155,Asia,Western Asia
Tajikistan,1994,94.1,64.1,4.71,5702611,980551974.6,Asia,Central Asia
Thailand,1994,24.8,70.6,1.91,58722767,109857624323,Asia,South-Eastern Asia
Timor-Leste,1994,112,61.3,6.13,842752,NA,Asia,South-Eastern Asia
Turkey,1994,45.5,69.8,2.77,57608769,202636823219,Asia,Western Asia
Turkmenistan,1994,71.9,63.4,3.71,4095512,2566597630,Asia,Central Asia
United Arab Emirates,1994,11.7,71.6,3.58,2238281,74682643386,Asia,Western Asia
Uzbekistan,1994,57.8,66.7,3.63,22276140,11493543286,Asia,Central Asia
West Bank and Gaza,1994,30.4,73.3,6.4,2501613,2907788315,Asia,Western Asia
Vietnam,1994,32,70.3,2.88,73923849,20336301848,Asia,South-Eastern Asia
Yemen,1994,81.1,59.7,7.84,14633091,7090278264,Asia,Western Asia
Armenia,1995,33.7,69.1,1.8,3223173,1488846011,Asia,Western Asia
Azerbaijan,1995,75.2,64.6,2.56,7770806,3748177102,Asia,Western Asia
Bahrain,1995,15.5,73,3.1,563730,6452705104,Asia,Western Asia
Bangladesh,1995,81,61.6,3.73,118427768,36558011931,Asia,Southern Asia
Bhutan,1995,75.3,63.8,4.6,508897,315112476.5,Asia,Southern Asia
Brunei,1995,8.3,74.7,2.93,295010,5617214140,Asia,South-Eastern Asia
Cambodia,1995,87.6,58.1,4.62,10694459,2567702131,Asia,South-Eastern Asia
China,1995,37.7,68.4,1.68,1227841281,792785674302,Asia,Eastern Asia
Cyprus,1995,7.8,76.7,2.12,855389,7724182914,Asia,Western Asia
Georgia,1995,38.1,70.7,1.88,5067143,2303253365,Asia,Western Asia
"Hong Kong, China",1995,NA,78.72,1.04,6144498,148505289182,Asia,Eastern Asia
India,1995,77.5,59.9,3.47,960874982,354233738304,Asia,Southern Asia
Indonesia,1995,50.8,66.1,2.69,196957845,159382671061,Asia,South-Eastern Asia
Iran,1995,36.2,69.9,3.2,60318632,83073225989,Asia,Southern Asia
Iraq,1995,38.9,65.3,5.42,20217759,NA,Asia,Western Asia
Israel,1995,7.2,77.4,2.92,5331622,97416800093,Asia,Western Asia
Japan,1995,4.1,79.7,1.41,124483305,4538011073532,Asia,Eastern Asia
Jordan,1995,26.2,72.5,4.68,4320158,7228360644,Asia,Western Asia
Kazakhstan,1995,44.8,63.6,2.24,15925913,16178273171,Asia,Central Asia
South Korea,1995,4.7,74,1.63,44652994,430548633258,Asia,Eastern Asia
Kuwait,1995,12.7,76.5,2.47,1637031,34325251801,Asia,Western Asia
Kyrgyz Republic,1995,51.3,65.1,3.3,4592135,1042739855,Asia,Central Asia
Lao,1995,97.4,53.6,5.4,4857774,1283469140,Asia,South-Eastern Asia
Lebanon,1995,21.8,73.4,2.62,3033406,16076372043,Asia,Western Asia
"Macao, China",1995,NA,76.56,1.24,398459,6243526106,Asia,Eastern Asia
Malaysia,1995,11.5,72.4,3.34,20725374,74220828751,Asia,South-Eastern Asia
Maldives,1995,53.4,69.3,4.56,254070,420314722.3,Asia,Southern Asia
Mongolia,1995,62.2,61.7,2.74,2298038,993500269.2,Asia,Eastern Asia
Nepal,1995,76.8,61.7,4.71,21390905,4346999805,Asia,Southern Asia
Oman,1995,20.7,73.9,5.35,2191864,16828564523,Asia,Western Asia
Pakistan,1995,97.1,61.8,5.36,122599749,63001091770,Asia,Southern Asia
Philippines,1995,33.5,68.8,4.01,69835713,68010974412,Asia,South-Eastern Asia
Qatar,1995,13.2,74.4,3.59,501019,NA,Asia,Western Asia
Saudi Arabia,1995,24.8,75.5,4.99,18853670,165998276055,Asia,Western Asia
Singapore,1995,4.1,76.4,1.67,3482635,72504108856,Asia,South-Eastern Asia
Sri Lanka,1995,17.2,71.7,2.29,18248435,12773621865,Asia,Southern Asia
Syria,1995,24.6,72.7,4.5,14331962,17257125197,Asia,Western Asia
Tajikistan,1995,93,64.1,4.59,5784330,858963529.7,Asia,Central Asia
Thailand,1995,23.7,70.6,1.87,59266089,120005700844,Asia,South-Eastern Asia
Timor-Leste,1995,107.3,61.8,6.38,856439,NA,Asia,South-Eastern Asia
Turkey,1995,43.1,70,2.72,58522320,218601092943,Asia,Western Asia
Turkmenistan,1995,71.7,63.3,3.51,4188010,2381802600,Asia,Central Asia
United Arab Emirates,1995,11.2,71.9,3.39,2350192,79677333794,Asia,Western Asia
Uzbekistan,1995,57.3,66.6,3.46,22687456,11390101396,Asia,Central Asia
West Bank and Gaza,1995,29.3,73.7,6.27,2618272,3082508702,Asia,Western Asia
Vietnam,1995,30.9,70.6,2.68,75198975,22276482694,Asia,South-Eastern Asia
Yemen,1995,79.7,60.3,7.58,15266147,7492252465,Asia,Western Asia
Armenia,1996,32.1,69.4,1.8,3173425,1576172796,Asia,Western Asia
Azerbaijan,1996,73.6,65,2.43,7852287,3796903404,Asia,Western Asia
Bahrain,1996,14.2,73.4,3.01,579855,6717911631,Asia,Western Asia
Bangladesh,1996,77.4,62.4,3.6,120987124,38247711533,Asia,Southern Asia
Bhutan,1996,71.8,64.7,4.4,512377,334630530.8,Asia,Southern Asia
Brunei,1996,8.1,74.9,2.8,302449,5778895442,Asia,South-Eastern Asia
Cambodia,1996,88.2,58.3,4.42,11022162,2706674885,Asia,South-Eastern Asia
China,1996,36.4,68.8,1.59,1238234851,872064241732,Asia,Eastern Asia
Cyprus,1996,7.4,77.1,2.04,873246,7866990431,Asia,Western Asia
Georgia,1996,37.1,71.2,1.81,4989723,2561217795,Asia,Western Asia
"Hong Kong, China",1996,NA,78.99,0.98,6267295,154731978841,Asia,Eastern Asia
India,1996,75.4,60.2,3.4,979290432,380976693190,Asia,Southern Asia
Indonesia,1996,48.7,66.4,2.63,199926615,171563947985,Asia,South-Eastern Asia
Iran,1996,34.7,69.8,2.95,61306632,88972035744,Asia,Southern Asia
Iraq,1996,38.3,65.3,5.32,20855408,NA,Asia,Western Asia
Israel,1996,6.7,77.7,2.92,5486219,102765023595,Asia,Western Asia
Japan,1996,4,80.2,1.39,124794817,4656455641600,Asia,Eastern Asia
Jordan,1996,25.5,72.6,4.53,4448113,7379252157,Asia,Western Asia
Kazakhstan,1996,44,63.5,2.13,15704673,16259164536,Asia,Central Asia
South Korea,1996,4.5,74.5,1.59,44967346,460681097830,Asia,Eastern Asia
Kuwait,1996,12.3,76,2.64,1637906,34532963147,Asia,Western Asia
Kyrgyz Republic,1996,49.5,65.2,3.17,4656894,1116612785,Asia,Central Asia
Lao,1996,94.4,54,5.17,4966303,1372392037,Asia,South-Eastern Asia
Lebanon,1996,20.8,74,2.54,3070974,16902135516,Asia,Western Asia
"Macao, China",1996,NA,76.78,1.18,405231,6218552001,Asia,Eastern Asia
Malaysia,1996,11.1,72.5,3.28,21260881,81644916395,Asia,South-Eastern Asia
Maldives,1996,50.1,70,4.29,259668,458492055.1,Asia,Southern Asia
Mongolia,1996,59.4,61.7,2.57,2316571,1015705933,Asia,Eastern Asia
Nepal,1996,73.1,62.5,4.6,21902534,4578620308,Asia,Southern Asia
Oman,1996,19.2,74.2,4.98,2219768,17341152466,Asia,Western Asia
Pakistan,1996,95.2,61.9,5.21,125697651,66054490892,Asia,Southern Asia
Philippines,1996,32.6,68.9,3.96,71437381,71986809923,Asia,South-Eastern Asia
Qatar,1996,12.5,74.5,3.53,511864,NA,Asia,Western Asia
Saudi Arabia,1996,23.4,75.8,4.8,19331311,171615358357,Asia,Western Asia
Singapore,1996,3.9,76.7,1.66,3570080,78033678182,Asia,South-Eastern Asia
Sri Lanka,1996,16.7,71.3,2.27,18373530,13259019496,Asia,Southern Asia
Syria,1996,23.6,73.1,4.39,14736209,18016438706,Asia,Western Asia
Tajikistan,1996,90.4,63.3,4.46,5862224,715516620.3,Asia,Central Asia
Thailand,1996,22.7,70.6,1.82,59878955,127087651039,Asia,South-Eastern Asia
Timor-Leste,1996,102.9,62.3,6.63,859496,NA,Asia,South-Eastern Asia
Turkey,1996,40.8,70.6,2.66,59451488,234733120142,Asia,Western Asia
Turkmenistan,1996,71.2,63.2,3.33,4267690,2222221826,Asia,Central Asia
United Arab Emirates,1996,10.8,72.1,3.22,2467726,84297347541,Asia,Western Asia
Uzbekistan,1996,56.8,66.7,3.3,23087174,11583733120,Asia,Central Asia
West Bank and Gaza,1996,28.3,74,6.11,2742127,3171895902,Asia,Western Asia
Vietnam,1996,29.9,70.9,2.48,76375677,24357110075,Asia,South-Eastern Asia
Yemen,1996,78.2,60.7,7.31,15834747,7839515921,Asia,Western Asia
Armenia,1997,30.6,70,1.7,3137652,1628518751,Asia,Western Asia
Azerbaijan,1997,71.2,65.3,2.3,7921789,4017123802,Asia,Western Asia
Bahrain,1997,13.1,73.8,2.93,597834,6925696587,Asia,Western Asia
Bangladesh,1997,74,63.2,3.47,123574107,40308326777,Asia,Southern Asia
Bhutan,1997,68.4,65.1,4.21,520917,352689439.7,Asia,Southern Asia
Brunei,1997,7.9,75.2,2.68,309746,5693877966,Asia,South-Eastern Asia
Cambodia,1997,88.2,58.7,4.24,11338733,2858784408,Asia,South-Eastern Asia
China,1997,35,69.1,1.52,1247259143,953166216214,Asia,Eastern Asia
Cyprus,1997,6.9,77.1,1.95,890733,8051748059,Asia,Western Asia
Georgia,1997,35.9,71.3,1.75,4921287,2830633310,Asia,Western Asia
"Hong Kong, China",1997,NA,79.29,0.92,6411273,162555648967,Asia,Eastern Asia
